repo_name,repo_owner,commit_id,committer_name,date,code_size_LOC,repo_size_LOC
swift-argument-parser,apple,afeb2009f815ac5c1102f3f28a5f9ea4f9df5abe,GitHub,2020-05-14 10:09:30-05:00,172,86.0
swift-argument-parser,apple,44fb59ef87c067265db9461f3f003d067e18b9d0,GitHub,2020-05-14 12:43:21-05:00,122,15.25
swift-argument-parser,apple,223d62adc52d51669ae2ee19bdb8b7d9fd6fcd9c,GitHub,2020-05-14 12:55:32-05:00,102,102.0
swift-argument-parser,apple,5f49a17c6aeff6da9f38ae02bb898d3ac09e25ee,GitHub,2020-05-15 15:01:12-05:00,296,148.0
swift-argument-parser,apple,a3ef4d29e116555b41827a368dc164ba572f6b38,GitHub,2020-05-15 23:16:05+03:00,24,12.0
swift-argument-parser,apple,df24620865738100fda0906748f29b584aa61fce,GitHub,2020-05-16 20:39:56+03:00,60,30.0
swift-argument-parser,apple,f18ce1a545460fc482bed3d402676455f87fb455,GitHub,2020-05-16 10:41:05-07:00,186,46.5
swift-argument-parser,apple,4143a356f1b9811704e38a49355da5cc9c53c3db,GitHub,2020-05-21 00:18:43-06:00,44,22.0
swift-argument-parser,apple,85196ee1d824d16b3f7f9870404b4b286e7c050e,GitHub,2020-05-22 17:04:14-05:00,106,7.57
swift-argument-parser,apple,ca89041e56f734f89fdf3b3d0208b674a7b899ea,GitHub,2020-05-28 01:05:47+03:00,48,24.0
swift-argument-parser,apple,8883f06b4e41cf1b6a0bea5444df3748798e44bf,GitHub,2020-05-28 01:13:15-05:00,72,14.4
swift-argument-parser,apple,4c071258909ec9b72fe9a2173598d9c6415de0cf,GitHub,2020-06-01 16:13:43-05:00,12,12.0
swift-argument-parser,apple,6c6b77c71329b5942da25ffd0f3986db55e5164a,GitHub,2020-06-01 16:14:15-05:00,416,69.33
swift-argument-parser,apple,c87d0d0dde8db485c796752491dab4c6102a3e0f,GitHub,2020-06-01 21:47:22-05:00,138,23.0
swift-argument-parser,apple,aad1ac085b722b6cddf18cd5eec7c20d2a0cad4a,GitHub,2020-06-02 14:07:16-05:00,0,0.0
swift-argument-parser,apple,6741c5ab92960be36105c3dcc44733f4b9620120,GitHub,2020-06-02 19:10:06-05:00,2,2.0
swift-argument-parser,apple,2c708bd25247a83fb4c6e3b10a51169c3bd6c50b,GitHub,2020-06-02 19:13:37-05:00,2,2.0
swift-argument-parser,apple,b69c4b41929f44e9df815c9560e9f3d3f03a69ed,GitHub,2020-06-03 08:45:14-05:00,80,80.0
swift-argument-parser,apple,ef76d22b8b2c413b23fcc5d65e7f2921c6e6a4be,GitHub,2020-06-03 11:18:42-05:00,20,3.33
swift-argument-parser,apple,3d79b2b5a2e5af52c14e462044702ea7728f5770,GitHub,2020-06-03 13:56:44-05:00,44,14.67
swift-argument-parser,apple,d9fc13572da823cdf030bc3861797131c80f0b91,GitHub,2020-06-06 18:49:51-05:00,0,0.0
swift-argument-parser,apple,59f39ec12754313507eeb3a78ca2132795bb4500,GitHub,2020-06-10 01:14:06+03:00,112,18.67
swift-argument-parser,apple,02a95bdaea0624c4437a2f067444a4d030f12595,GitHub,2020-06-11 22:09:26+06:00,50,16.67
swift-argument-parser,apple,f9446dc5b743c0deeff8b6f30ee63ebdfb566204,GitHub,2020-06-11 21:29:03-07:00,2,2.0
swift-argument-parser,apple,1fa25574f8b774a4689399c1da9db38e4f2ed16e,GitHub,2020-06-15 14:32:36-05:00,-42,-10.5
swift-argument-parser,apple,618f282c57b66b8351550f591209de4896f539df,GitHub,2020-06-16 11:44:39-07:00,12,12.0
swift-argument-parser,apple,f07d2fb10700872d35815b165e855d7899cab456,GitHub,2020-06-22 13:53:31-05:00,286,40.86
swift-argument-parser,apple,c0f9a5feeeaaf8eeaadd1f2cea30b9d7088ab6c3,GitHub,2020-06-22 21:12:51-07:00,1582,49.44
swift-argument-parser,apple,35ceb59427d0cc836bb57dee0a3d4ea7ae9b6c05,GitHub,2020-06-23 10:43:50-05:00,394,13.59
swift-argument-parser,apple,8de98bd8b9e84c9cdcebdcccaa1f3fdcbee525bd,GitHub,2020-06-23 11:00:17-05:00,0,0.0
