repo_name,repo_owner,commit_id,committer_name,date,code_size_LOC,repo_size_LOC
Simple-Java-Calculator,pH-7,d311fdfa5df90dc02734722696d4aafb036d9bed,GitHub,2019-01-29 21:17:13+13:00,2,2.0
Simple-Java-Calculator,pH-7,c6635f7ffede38ad982321f72ed7e4c6a3054324,ItzSgtTanker,2019-07-04 23:41:26-05:00,18,9.0
Simple-Java-Calculator,pH-7,39b246980f0512b038a29542561797b63763ea11,GitHub,2019-07-06 14:34:52-05:00,0,0.0
Simple-Java-Calculator,pH-7,34b5c0c2a3a75371d752ad6050c14c1b08b2ad34,GitHub,2019-07-07 16:45:04+07:00,0,0.0
Simple-Java-Calculator,pH-7,55c5db75ea9b079fcc173ac89465a6c7412a2ab6,GitHub,2019-07-07 16:46:17+07:00,4,4.0
Simple-Java-Calculator,pH-7,64f798aaf9580c4948751bd4c48de26450b029f1,GitHub,2019-07-09 12:35:20+02:00,4,2.0
Simple-Java-Calculator,pH-7,26fe55559a968f9e819eaf354ecf8ba68a115d1d,GitHub,2019-07-09 12:48:44+02:00,18,9.0
Simple-Java-Calculator,pH-7,bd9a2f4c3247050780aac28c69d1a258bb67c749,Pierre-Henry Soria,2019-07-09 15:09:34+02:00,0,0.0
Simple-Java-Calculator,pH-7,e5cf5e6ca3c361e26af24e05bccc74b89cd9ec2d,Subhopriyo Sadhukhan,2019-09-27 21:07:47+05:18,10,10.0
Simple-Java-Calculator,pH-7,815cd966fdd7942885a529437fbc41a11d6c1b3e,Subhopriyo Sadhukhan,2019-10-01 20:37:05+05:18,764,95.5
Simple-Java-Calculator,pH-7,61c0d5d34d4d5d4aedb893f3b1d17f9340df9b94,SidaDan,2019-10-02 17:41:54+02:00,28,28.0
Simple-Java-Calculator,pH-7,04dcb59292151c88ef9ac9a1f7ebda00ad1220e6,GitHub,2019-10-09 01:35:57+13:00,102,12.75
Simple-Java-Calculator,pH-7,76409026cd3a3ce8490c43a2e92b5caf71547c41,GitHub,2019-10-09 01:37:57+13:00,32,32.0
Simple-Java-Calculator,pH-7,4d0a6dd65fa66912fd628f2cd61847235abb9706,Pierre-Henry Soria,2019-10-09 01:51:51+13:00,22,11.0
Simple-Java-Calculator,pH-7,2be1bd9cbefd6f04a3d676ff54cdd5961728bf86,Pierre-Henry Soria,2019-10-09 01:52:20+13:00,0,0.0
Simple-Java-Calculator,pH-7,39f6b379fcc245e68e12dba1d439abcd2db513c7,GitHub,2019-10-30 11:58:57+13:00,-232,-232.0
Simple-Java-Calculator,pH-7,1f5c3b94505c18cb7c6a11c17703b8957565c35d,GitHub,2019-10-30 11:59:19+13:00,-18,-18.0
Simple-Java-Calculator,pH-7,771004574d26e0f0eb9937bf87e6378afd24f7ca,GitHub,2019-10-30 11:59:29+13:00,-12,-12.0
Simple-Java-Calculator,pH-7,e9818c81a946bbdd0dd175c18a059861a3e3c239,GitHub,2019-10-30 11:59:39+13:00,-16,-16.0
Simple-Java-Calculator,pH-7,5cdda01db2f36a76622a3521cc33a77087d70d53,GitHub,2019-10-30 11:59:49+13:00,-12,-12.0
Simple-Java-Calculator,pH-7,0d36afccc118f30b5c6d1e8218ad17b0aaba3c00,GitHub,2019-10-30 11:59:59+13:00,-440,-440.0
Simple-Java-Calculator,pH-7,6d24e05f2e952131796a853ad35e0bbaff1af23a,GitHub,2019-10-30 12:00:18+13:00,-22,-22.0
Simple-Java-Calculator,pH-7,631a86046d4661ddfb71edbbebbdb7b1b03344e1,GitHub,2019-10-30 12:05:38+13:00,-2,-2.0
Simple-Java-Calculator,pH-7,fa7c9abc6a2cb2d7afe6e9e4075fcb60003a2917,GitHub,2019-10-30 12:06:54+13:00,58,29.0
Simple-Java-Calculator,pH-7,5d5fb6d1a63a7d31094f5396f671516cb78211cc,GitHub,2019-11-28 22:47:47+01:00,24,24.0
Simple-Java-Calculator,pH-7,dca644b774f687dd115cba6b40c11eee55012bd9,GitHub,2020-02-01 21:04:06+08:00,0,0.0
Simple-Java-Calculator,pH-7,4f70bfc69a84d0b83be90b3e29e352258526e5a3,GitHub,2020-02-03 11:40:49+08:00,174,174.0
Simple-Java-Calculator,pH-7,fe55e543c964b9eb0728cc6c1a04d0693019883f,GitHub,2020-02-03 11:41:24+08:00,2,2.0
Simple-Java-Calculator,pH-7,408f271e86eacce580be93a0597305082cb74dd6,GitHub,2020-02-02 19:41:51-08:00,0,0.0
Simple-Java-Calculator,pH-7,1e9ca6e3ad8f2f6562433f967d76c7725a7db281,GitHub,2020-02-03 11:57:38+08:00,2,2.0
Simple-Java-Calculator,pH-7,661f9543a0d5bda58afc76fbe85bba922232246d,GitHub,2020-02-03 11:58:21+08:00,-2,-2.0
Simple-Java-Calculator,pH-7,fb15b22c23e8e20c8a5a05086685aa180e9b3e27,GitHub,2020-02-03 12:57:44+08:00,0,0.0
Simple-Java-Calculator,pH-7,a23d17b6186f0612166c32ff6ed47173cb16b48d,GitHub,2020-02-04 06:01:00+08:00,0,0.0
Simple-Java-Calculator,pH-7,de7ffeda7f3b446a845549daa63112feeb0aefa2,GitHub,2020-02-04 06:21:21+08:00,0,0.0
Simple-Java-Calculator,pH-7,7d453f1d23aabbc8ecb4961f4387d160121ab2ab,GitHub,2020-02-15 00:59:56+10:18,176,35.2
Simple-Java-Calculator,pH-7,20daa6908acd8e1310ea8f6c2e7b6004abe1871b,GitHub,2020-02-16 19:56:06+08:00,0,0.0
Simple-Java-Calculator,pH-7,4d1eef83b4a107268e372b6fa3daf16c1c4c77cc,GitHub,2020-02-16 20:15:00+08:00,0,0.0
Simple-Java-Calculator,pH-7,48c2755370746c5564718e6b1ff364c6ae1544bf,GitHub,2020-02-16 21:11:11+08:00,0,0.0
Simple-Java-Calculator,pH-7,24530f4376ce1f8b325cc501805ab3b28e586fb4,GitHub,2020-02-17 06:35:49+08:00,10,10.0
Simple-Java-Calculator,pH-7,ed8de4e7c40b38f804834c9b91153206b4551f68,GitHub,2020-02-17 06:38:30+08:00,8,8.0
Simple-Java-Calculator,pH-7,d10d5a0f94f779a2dafb50e8c4e72b30bb361d91,GitHub,2020-02-17 06:39:17+08:00,50,50.0
Simple-Java-Calculator,pH-7,91c4782695321bc96cdf16826cd4b94e6292589d,GitHub,2020-02-17 06:50:35+08:00,-4,-4.0
Simple-Java-Calculator,pH-7,345b9f647c8e8c2053fecfbefec6d0743dcc463f,GitHub,2020-02-17 22:43:46+10:18,64,21.33
Simple-Java-Calculator,pH-7,929fdce47bd9158e57b70a0ffcb6488e0b53049e,♚ PH⑦ de Soria™♛,2020-02-20 02:50:27+10:18,2,2.0
Simple-Java-Calculator,pH-7,9d4694a4293af5dc0bcf0470499449f3757c195c,♚ PH⑦ de Soria™♛,2020-02-20 03:38:43+10:18,0,0.0
Simple-Java-Calculator,pH-7,9d2f30333c2f1faa1c415dcb7f50dc8e60511bbd,♚ PH⑦ de Soria™♛,2020-02-20 03:39:16+10:18,0,0.0
Simple-Java-Calculator,pH-7,ee840faa2fc2f9aece669eede09daabc2e2c3c2e,♚ PH⑦ de Soria™♛,2020-02-20 03:42:35+10:18,0,0.0
Simple-Java-Calculator,pH-7,dba2aee2903610fdca070a15f246b64b6c1588e6,GitHub,2020-02-20 08:17:16+09:00,-2,-2.0
Simple-Java-Calculator,pH-7,a8155fa92acf93f6b065cb4f06b164e68c7bc8e8,GitHub,2020-02-20 07:33:49+08:00,4,4.0
Simple-Java-Calculator,pH-7,7439f95007ae12c6ddb6cec8b2b4de781ff6eb0b,GitHub,2020-03-03 20:21:00+11:00,4,4.0
Simple-Java-Calculator,pH-7,40d8696daea04f456575ec2062da2badf6123df0,zur.katarzyna,2020-04-25 22:15:33+01:00,0,0.0
Simple-Java-Calculator,pH-7,70e10ca2d28ddcbb9e2c24858454cfea9e621621,Erick Rogers,2020-04-27 14:57:23-05:00,238,238.0
Simple-Java-Calculator,pH-7,e49cd88892430172afc1dbfe17387252b57e3277,GitHub,2020-05-02 17:16:23+00:00,0,0.0
Simple-Java-Calculator,pH-7,9575fc0c5adb4e0956d2afe300ae251bb4952e10,GitHub,2020-05-02 17:17:51+00:00,0,0.0
Simple-Java-Calculator,pH-7,007bf306db52d0720086acfea6962d9a6824720c,GitHub,2020-05-04 04:24:52+00:00,-2,-2.0
Simple-Java-Calculator,pH-7,58cfe1d9fc46623a04909394f1da41a354a74a6c,GitHub,2020-05-05 01:31:28+00:00,238,238.0
Simple-Java-Calculator,pH-7,c72e1476798406b685e37ea08be37c39f811e5f2,Aloysius911,2020-08-09 19:13:04+08:00,4,1.0
Simple-Java-Calculator,pH-7,b0917e0df14e258c23fd2386ef8adbf41321def2,GitHub,2020-08-17 13:08:26+00:00,-2,-2.0
Simple-Java-Calculator,pH-7,6a6716c66f50778823231b89e57e203e9b96e07f,GitHub,2020-08-17 22:26:49+09:18,2,0.67
Simple-Java-Calculator,pH-7,0788abfe30f5a19d9cb6ac4a745b9ec0519239f1,bchadwic,2020-12-02 01:48:39-08:00,-10,-10.0
Simple-Java-Calculator,pH-7,96a525528bb1f5eaf8bc7cdc279653aa29389732,bchadwic,2020-12-02 01:56:44-08:00,-6,-6.0
Simple-Java-Calculator,pH-7,07bd468246eecd3ab628802f072f2ebdf80a3e96,GitHub,2020-12-13 00:43:51+00:00,-16,-16.0
Simple-Java-Calculator,pH-7,65f8ed5bd98d8a67259c2003d98954bf86cb1a95,GitHub,2020-12-13 00:46:41+00:00,4,4.0
Simple-Java-Calculator,pH-7,dbbb1510eb00f71cc698bedf693698f61ff5fe6a,GitHub,2022-06-19 18:44:08+09:18,0,0.0
Simple-Java-Calculator,pH-7,0dec0d3932e3405eb4c4dcdbf83c7c39090336a5,GitHub,2022-06-19 18:46:22+09:18,-2,-2.0
Simple-Java-Calculator,pH-7,92ed5a8f615f54fcda8d33c652f1a271a9c6414d,GitHub,2022-07-12 11:54:40+08:00,34,34.0
Simple-Java-Calculator,pH-7,9bd8b25f22af8d798bdfd33ce12eeace33450fe3,GitHub,2022-08-10 19:44:07+09:18,34,34.0
Simple-Java-Calculator,pH-7,b35185555084ea03575eea182654f67a7bd38d7e,GitHub,2022-08-10 19:47:32+09:18,0,0.0
Simple-Java-Calculator,pH-7,b786d383ad8f8bee6fddf396f1b47e80d2b262c7,GitHub,2022-08-10 19:51:38+09:18,0,0.0
Simple-Java-Calculator,pH-7,16a57669ccf2ccaab6dfcca2067d7749e59f0fd0,GitHub,2022-08-10 20:06:27+09:18,2,2.0
Simple-Java-Calculator,pH-7,59936e9facf0b737ee1ff72abd3253f0887c07b8,Farkhod,2023-01-28 15:31:58+09:00,28,14.0
Simple-Java-Calculator,pH-7,ded4ad928051c1276eaec10d03c142a109881634,GitHub,2023-03-14 19:40:31+11:00,28,14.0
